AirTemperature,RelativeH,AirPressure,WindDirection,WindSpeed,Ant1RefractionEL,Ant2refractionEL,Ant9refractionEL,Ant4refractionEL,Ant5refractionEL,Ant6refractionEL,Ant7refractionEL,Ant1PoitingEL,Ant2PoitingEL,Ant3PoitingEL,Ant4PoitingEL,Ant5PoitingEL,Ant6PoitingEL,Ant7PoitingEL,Ant1ScanEL,Ant2ScanEL,Ant3ScanEL,Ant4ScanEL,Ant5ScanEL,Ant6ScanEL,Ant7ScanEL,Ant1PointingAZ,Ant2PointingAZ,Ant3PointingAZ,Ant4PointingAZ,Ant5PointingAZ,Ant6PointingAZ,Ant7PointingAZ,Ant1refractionAZ,Ant2refractionAZ,Ant3refractionAZ,Ant4refractionAZ,Ant5refractionAZ,Ant6refractionAZ,Ant7refractionAZ,Ant1ScanAZ,Ant2ScanAZ,Ant3ScanAZ,Ant4ScanAZ,Ant5ScanAZ,Ant6ScanAZ,Ant7ScanAZ,AmpHH1,phaseHH1,AmpHH2,phaseHH2,AmpHH3,phaseHH3,AmpHH4,phaseHH4,AmpHH5,phaseHH5,AmpHH6,phaseHH6,AmpHH7,phaseHH7,AmpVV1,phaseVV1,AmpVV2,phaseVV2,AmpVV3,phaseVV3,AmpVV4,phaseVV4,AmpVV5,phaseVV5,AmpVV6,phaseVV6,AmpVV7,phaseVV7
9.240175227880063957e+00,4.295855821875325375e+01,9.023848694864648223e+02,1.367229443852098996e+02,2.227536330009198817e+00,2.481712188344108938e+01,2.481687376600951112e+01,2.481695072280184178e+01,2.481689144463556218e+01,2.481718885481514292e+01,2.481788654039970154e+01,2.481645553599620158e+01,2.496515474524497691e+01,2.501212979373931944e+01,2.480156734533309759e+01,2.495514689683914611e+01,2.479632824225425480e+01,2.464713449687958047e+01,2.489445335154533723e+01,2.478358636353752686e+01,2.478311567270698390e+01,2.478305951111990169e+01,2.478324048405790947e+01,2.478375408673497304e+01,2.478430293269810392e+01,2.478277522568388491e+01,1.876420961210498319e+02,1.876567748969077911e+02,1.877539073452472564e+02,1.878810903452873049e+02,1.878812512969017234e+02,1.877338181211189863e+02,1.878928532968521097e+02,1.877870214751072524e+02,1.877869256693988405e+02,1.877869763729886188e+02,1.877869769381320850e+02,1.877870340226588155e+02,1.877871319648539838e+02,1.877870845317908675e+02,1.877869408561307978e+02,1.877868731393188000e+02,1.877869938470147417e+02,1.877869828029460564e+02,1.877870915468049304e+02,1.877871520007696517e+02,1.877870911402915794e+02,8.950924128293991089e-02,2.651797235012054443e-01,8.410256356000900269e-02,1.332073211669921875e+00,9.123726934194564819e-02,-2.980695247650146484e+00,9.124602377414703369e-02,3.483002185821533203e-01,9.490620344877243042e-02,0.000000000000000000e+00,9.529731422662734985e-02,2.744854927062988281e+00,9.653853625059127808e-02,-5.826577544212341309e-01,9.386624395847320557e-02,2.549954652786254883e+00,9.065120667219161987e-02,-2.102953642606735229e-01,9.213218837976455688e-02,-2.291688203811645508e+00,8.831531554460525513e-02,-8.298364877700805664e-01,9.523849189281463623e-02,-1.345304347522696675e-13,9.911264479160308838e-02,-1.108109951019287109e+00,9.027150273323059082e-02,3.200498819351196289e-01
9.091444598170150826e+00,4.302386609597350287e+01,9.026966609432444102e+02,1.233782875270877639e+02,1.053987479749704192e+00,2.128137946908890399e+01,2.128096843600389221e+01,2.128112473963451379e+01,2.128114117421872464e+01,2.128135243395225018e+01,2.128205481236101448e+01,2.128066184184121212e+01,2.142466140727997015e+01,2.148349150362014726e+01,2.126712349638938804e+01,2.141842651090622240e+01,2.125864660720825228e+01,2.110629571094512968e+01,2.135771001453399975e+01,2.124149749200091719e+01,2.124108374617260964e+01,2.124112284531204864e+01,2.124112974723052005e+01,2.124135744499008283e+01,2.124213041381121414e+01,2.124067815294652206e+01,1.768452973614206769e+02,1.768528547855377155e+02,1.769493174818038881e+02,1.770820579854965331e+02,1.770782067855834896e+02,1.769347123855590667e+02,1.770974099855422708e+02,1.769872140694108964e+02,1.769871369075423218e+02,1.769872431176051464e+02,1.769873586046026332e+02,1.769873692805542760e+02,1.769874348570116354e+02,1.769875090571540568e+02,1.769872533986213909e+02,1.769871481612916568e+02,1.769872796076444672e+02,1.769873586046026332e+02,1.769873715082813703e+02,1.769874229520381732e+02,1.769874616376041274e+02,9.199311584234237671e-02,1.903977543115615845e-01,8.877342194318771362e-02,1.116505146026611328e+00,9.303209185600280762e-02,-3.089806318283081055e+00,9.877566248178482056e-02,2.937528491020202637e-01,8.852587640285491943e-02,0.000000000000000000e+00,9.736856073141098022e-02,2.532742023468017578e+00,9.394482523202896118e-02,-4.563334882259368896e-01,9.717548638582229614e-02,2.508458137512207031e+00,9.386090934276580811e-02,-3.883772492408752441e-01,9.480713307857513428e-02,-2.356809139251708984e+00,9.596677124500274658e-02,-8.512988090515136719e-01,8.935840427875518799e-02,0.000000000000000000e+00,1.003522649407386780e-01,-1.308016419410705566e+00,8.899422734975814819e-02,4.633654952049255371e-01
9.203081405607271392e+00,4.278912167358213026e+01,9.022550762909767172e+02,1.477556519803658546e+02,-4.253185836605948011e-02,2.370998932728949882e+01,2.370959205215940813e+01,2.370962212535368252e+01,2.370964438205553648e+01,2.370986711963581328e+01,2.371069150209382670e+01,2.370913771611011001e+01,2.385572034430503408e+01,2.390868051137924510e+01,2.369512454428672754e+01,2.384737425570488156e+01,2.368837225570678839e+01,2.353776914429664657e+01,2.378679999999999950e+01,2.367446781420662205e+01,2.367430056482715628e+01,2.367414956465690778e+01,2.367419827076611227e+01,2.367434100833703070e+01,2.367522059618252683e+01,2.367377099979165678e+01,1.825598410328864816e+02,1.825714794886588948e+02,1.826688136329174199e+02,1.827984314886093102e+02,1.827971924809920949e+02,1.826510582885742338e+02,1.828109700657844598e+02,1.827038407370724826e+02,1.827037267797208528e+02,1.827038681076800515e+02,1.827038882658610248e+02,1.827039344329332380e+02,1.827040003512838666e+02,1.827038836543853790e+02,1.827038404788836772e+02,1.827036765389764241e+02,1.827038480563199130e+02,1.827038511198689434e+02,1.827038904454489909e+02,1.827039803441603567e+02,1.827038668517121494e+02,9.222277253866195679e-02,1.887043565511703491e-01,8.781014382839202881e-02,1.105365753173828125e+00,9.258064627647399902e-02,-3.081553697586059570e+00,9.923662245273590088e-02,3.154529929161071777e-01,9.032962471246719360e-02,0.000000000000000000e+00,9.675108641386032104e-02,2.545977115631103516e+00,8.972017467021942139e-02,-4.365867078304290771e-01,9.725126624107360840e-02,2.504189729690551758e+00,9.268081933259963989e-02,-4.062205553054809570e-01,9.471308439970016479e-02,-2.357300519943237305e+00,9.651611000299453735e-02,-8.321669101715087891e-01,9.017649292945861816e-02,0.000000000000000000e+00,9.838174283504486084e-02,-1.301095724105834961e+00,8.496700972318649292e-02,4.792525172233581543e-01
9.045614959526655952e+00,4.260309988713666485e+01,9.024018882657537688e+02,2.013268741935198136e+02,2.018037692285386875e+00,2.368089953797249692e+01,2.368041593845001103e+01,2.368054671284301094e+01,2.368062787196803498e+01,2.368082415759840131e+01,2.368144849203155289e+01,2.368013631660617335e+01,2.382662366046905333e+01,2.387942612094879280e+01,2.366603022671826650e+01,2.381822778139114405e+01,2.365940000000000509e+01,2.350857206044197056e+01,2.375789999999999935e+01,2.364540752527582157e+01,2.364497663805938998e+01,2.364503334524579259e+01,2.364511245151909691e+01,2.364536783965353095e+01,2.364606073573733624e+01,2.364479115328390080e+01,1.824613673209190381e+02,1.824729791813373652e+02,1.825703241813659474e+02,1.827000077813625296e+02,1.826987224759749324e+02,1.825525301511395639e+02,1.827126331814289131e+02,1.826053428057944643e+02,1.826052458488216814e+02,1.826054219206108087e+02,1.826054552741342718e+02,1.826054240374637914e+02,1.826054656553716882e+02,1.826055415304594476e+02,1.826053464864741613e+02,1.826051589460398645e+02,1.826054018959994210e+02,1.826054552741342718e+02,1.826054240374637914e+02,1.826054816411289892e+02,1.826055069185431421e+02,9.186196327209472656e-02,1.777049303054809570e-01,8.711802959442138672e-02,1.095732331275939941e+00,9.191115200519561768e-02,-3.069826126098632812e+00,1.000518873333930969e-01,3.322281837463378906e-01,9.133791178464889526e-02,0.000000000000000000e+00,9.463353455066680908e-02,2.529133081436157227e+00,8.683448284864425659e-02,-4.389586150646209717e-01,9.623145312070846558e-02,2.491886615753173828e+00,9.177348762750625610e-02,-4.176720678806304932e-01,9.436498582363128662e-02,-2.347283124923706055e+00,9.672808647155761719e-02,-8.191173672676086426e-01,9.262587875127792358e-02,0.000000000000000000e+00,9.725987911224365234e-02,-1.314241290092468262e+00,8.180357515811920166e-02,4.705774188041687012e-01
9.233335608802317296e+00,4.163888373651516872e+01,9.023985238498082708e+02,1.739048483096545397e+02,3.526940818541832723e+00,2.138605463911450144e+01,2.138612016899198665e+01,2.138597919640038114e+01,2.138603243394749853e+01,2.138626464219301937e+01,2.138696293240658619e+01,2.138524754413023032e+01,2.152928382053375245e+01,2.158888595880925720e+01,2.137200448579788414e+01,2.152329349892877985e+01,2.136358946537971804e+01,2.121117897966368560e+01,2.146226455512046627e+01,2.134654191512939647e+01,2.134648937980932004e+01,2.134617054040950990e+01,2.134628273223420791e+01,2.134662893919382753e+01,2.134720217741234904e+01,2.134574602278941668e+01,1.764597823022365617e+02,1.764678653463308819e+02,1.765640347675323483e+02,1.766973456375642968e+02,1.766928056115627044e+02,1.765501328790188040e+02,1.767115615021228905e+02,1.766032664311995006e+02,1.766028408558799185e+02,1.766019632270773911e+02,1.766029226687788878e+02,1.766011174335427825e+02,1.766035369565652786e+02,1.766030210047950106e+02,1.766027206857320948e+02,1.766017339241234936e+02,1.766041971926605925e+02,1.766019053786786230e+02,1.766027639938805009e+02,1.766018950544097095e+02,1.766026361583184325e+02,8.957937359809875488e-02,1.363482475280761719e-01,8.254300802946090698e-02,1.044395327568054199e+00,9.466379880905151367e-02,-3.121355772018432617e+00,9.365186840295791626e-02,3.593038618564605713e-01,9.681485593318939209e-02,0.000000000000000000e+00,9.677963703870773315e-02,2.450760364532470703e+00,9.571667015552520752e-02,-4.823539853096008301e-01,9.598186612129211426e-02,2.435547828674316406e+00,8.674453943967819214e-02,-4.825348854064941406e-01,9.854625910520553589e-02,-2.400732040405273438e+00,8.964625746011734009e-02,-7.775228023529052734e-01,9.950166195631027222e-02,0.000000000000000000e+00,9.983547776937484741e-02,-1.396231174468994141e+00,9.013252705335617065e-02,4.101614058017730713e-01
9.348056667703620093e+00,4.023048327302159066e+01,9.032524547599707603e+02,1.787075369392693176e+02,2.187966241421150038e+00,2.522484729572075324e+01,2.522479841950858415e+01,2.522462886556980166e+01,2.522451329400593067e+01,2.522471928403183483e+01,2.522544435116301997e+01,2.522397871599287100e+01,2.536779999999999902e+01,2.542744409741304068e+01,2.521078283896446237e+01,2.536176247797012095e+01,2.520397963895797844e+01,2.505212479870014164e+01,2.530193816103935234e+01,2.519180045677053315e+01,2.519188633712595404e+01,2.519166972100801161e+01,2.519158150318967415e+01,2.519182710379925894e+01,2.519255493146548730e+01,2.519101270799415815e+01,1.762638770830631358e+02,1.762738039350197994e+02,1.763739914831638202e+02,1.765047762830734257e+02,1.765049203610420250e+02,1.763583402416164461e+02,1.765145544831752602e+02,1.764091365755069774e+02,1.764091133299266971e+02,1.764091718952260237e+02,1.764091347513314361e+02,1.764091815512122139e+02,1.764091287417646754e+02,1.764092674093632240e+02,1.764091165258131753e+02,1.764091333429194606e+02,1.764091947749559495e+02,1.764091136639431738e+02,1.764091749795954911e+02,1.764091087520324663e+02,1.764092783704869305e+02,8.890040963888168335e-02,1.256598830223083496e-01,8.358446508646011353e-02,1.055277943611145020e+00,9.365355968475341797e-02,-3.111943006515502930e+00,9.449063241481781006e-02,3.686590194702148438e-01,9.669619798660278320e-02,0.000000000000000000e+00,9.636275470256805420e-02,2.452574729919433594e+00,9.543041139841079712e-02,-4.628642499446868896e-01,9.585202485322952271e-02,2.427145719528198242e+00,8.758170157670974731e-02,-4.679827690124511719e-01,9.682771563529968262e-02,-2.389808416366577148e+00,9.028183668851852417e-02,-7.657325267791748047e-01,9.933657944202423096e-02,0.000000000000000000e+00,9.936367720365524292e-02,-1.392240881919860840e+00,8.988168835639953613e-02,4.327993094921112061e-01
9.241854285053065610e+00,4.122819149494171143e+01,9.029124077765565062e+02,1.885494613165347459e+02,3.676957847045931871e+00,2.523729823931586935e+01,2.523689120823638987e+01,2.523692592928374268e+01,2.523693250904891983e+01,2.523716903058904037e+01,2.523782350176619005e+01,2.523654077495159953e+01,2.538034465169636889e+01,2.543977659101486211e+01,2.522308179101943892e+01,2.537418019104003619e+01,2.521643577303886374e+01,2.506466100897788962e+01,2.531456099104881119e+01,2.520458110693438414e+01,2.520416495329556383e+01,2.520423515016295113e+01,2.520418344026334623e+01,2.520430584592616441e+01,2.520513131192857870e+01,2.520375406304919608e+01,1.762391749231836400e+02,1.762490668179511886e+02,1.763492964179039006e+02,1.764801794269084780e+02,1.764802428179741014e+02,1.763337420179366859e+02,1.764899380179405171e+02,1.763844594448822818e+02,1.763844303990267122e+02,1.763844723841582720e+02,1.763845307050690963e+02,1.763845989603399858e+02,1.763844774231948804e+02,1.763846152019065698e+02,1.763845290574343210e+02,1.763844503901007101e+02,1.763845506078944254e+02,1.763845105063839753e+02,1.763845591732366813e+02,1.763844984037063455e+02,1.763845952490644322e+02,8.797461539506912231e-02,1.265469491481781006e-01,8.530237525701522827e-02,9.889576435089111328e-01,9.224665164947509766e-02,-3.104539871215820312e+00,9.838760644197463989e-02,3.499065339565277100e-01,9.592338651418685913e-02,0.000000000000000000e+00,9.476766735315322876e-02,2.460833787918090820e+00,9.361217916011810303e-02,-4.386133551597595215e-01,9.492304176092147827e-02,2.442900896072387695e+00,8.988286554813385010e-02,-5.388795137405395508e-01,9.459829330444335938e-02,-2.368119239807128906e+00,9.269806742668151855e-02,-7.937030196189880371e-01,9.832096099853515625e-02,0.000000000000000000e+00,9.849902242422103882e-02,-1.379219651222229004e+00,8.923301100730895996e-02,4.565859735012054443e-01
9.297405104286047717e+00,4.139181797622541126e+01,9.018535836540219179e+02,1.971361665951477846e+02,1.820704969556844688e+00,2.875492961128079727e+01,2.875458356891344991e+01,2.875467395667334358e+01,2.875455604273490451e+01,2.875521078776149864e+01,2.875557475826839848e+01,2.875414471140974371e+01,2.889798244075775102e+01,2.895759184074401915e+01,2.874082275924682506e+01,2.889180000000000348e+01,2.873617404074668968e+01,2.858443497082346241e+01,2.883331488151550204e+01,2.872681277609050809e+01,2.872643749816626624e+01,2.872628140149468123e+01,2.872628876853771374e+01,2.872682350026324372e+01,2.872719810579081923e+01,2.872584649184677019e+01,1.761747000000000014e+02,1.761869881592273828e+02,1.762912027592182369e+02,1.764199645592212846e+02,1.764235999999999933e+02,1.762741207993619810e+02,1.764242225592136606e+02,1.763233232993750335e+02,1.763232753201099570e+02,1.763232937090983796e+02,1.763232901179566454e+02,1.763232661883017158e+02,1.763233921143146574e+02,1.763233440808805312e+02,1.763233409188198948e+02,1.763233071302673522e+02,1.763233537240664930e+02,1.763232901179566454e+02,1.763232661883017158e+02,1.763234470403909881e+02,1.763233040551905049e+02,8.655773848295211792e-02,1.155064925551414490e-01,8.408808708190917969e-02,9.418983459472656250e-01,9.203940629959106445e-02,-3.129597187042236328e+00,9.974525868892669678e-02,2.747109532356262207e-01,9.307126700878143311e-02,0.000000000000000000e+00,9.594059735536575317e-02,2.439135551452636719e+00,9.265216439962387085e-02,-5.046058893203735352e-01,9.364063292741775513e-02,2.465620517730712891e+00,9.030883759260177612e-02,-5.448017120361328125e-01,9.646737575531005859e-02,-2.359569311141967773e+00,9.676934033632278442e-02,-8.400564193725585938e-01,9.105677157640457153e-02,0.000000000000000000e+00,9.882979840040206909e-02,-1.350557684898376465e+00,8.797351270914077759e-02,4.162447750568389893e-01
2.579166715479738770e+01,3.313736316698746975e+01,8.960969400019168916e+02,7.276476540386045144e+01,1.032411120475176913e+00,1.259574744300303806e+01,1.259562282330766081e+01,1.259538611192095203e+01,1.259513228825385767e+01,1.259541791745180817e+01,1.259591079486622434e+01,1.259444247069581380e+01,1.273142325347505022e+01,1.280511453833580049e+01,1.258161834526061895e+01,1.273204311790466292e+01,1.256875991783142155e+01,1.241249915223121469e+01,1.267026714515685981e+01,1.252360768255648082e+01,1.252342789809299362e+01,1.252316175653843189e+01,1.252327806829535817e+01,1.252320996423449095e+01,1.252411025695549540e+01,1.252260417549646832e+01,1.592680260479449998e+02,1.592653842478275124e+02,1.593594064480304553e+02,1.594985275427633269e+02,1.594859100478649054e+02,1.593521608479022973e+02,1.595232495513258755e+02,1.594034843774967385e+02,1.594031572163412704e+02,1.594035760234119437e+02,1.594036799228182133e+02,1.594036896244207071e+02,1.594037384036094522e+02,1.594039386316980256e+02,1.594034902997057088e+02,1.594032171553937474e+02,1.594035960140035115e+02,1.594036717132706542e+02,1.594037095291919854e+02,1.594037581990015155e+02,1.594039217791982708e+02,7.903479784727096558e-02,-1.128612756729125977e+00,8.866746723651885986e-02,8.265658617019653320e-01,9.887427836656570435e-02,3.060833692550659180e+00,1.015653982758522034e-01,-1.899610638618469238e+00,8.990721404552459717e-02,0.000000000000000000e+00,8.988965302705764771e-02,7.511081099510192871e-01,9.994901716709136963e-02,3.042722940444946289e+00,9.124463796615600586e-02,3.052212476730346680e+00,9.561157226562500000e-02,8.485235571861267090e-01,1.036859825253486633e-01,2.022266864776611328e+00,9.445364773273468018e-02,-1.271476507186889648e+00,9.289735555648803711e-02,0.000000000000000000e+00,9.814166277647018433e-02,1.344414472579956055e+00,9.685569256544113159e-02,-1.282942056655883789e+00
2.599179915834679733e+01,3.334252013429544803e+01,8.967590972936151275e+02,1.523986100304566094e+02,1.389247680029949139e+00,1.269636860143862833e+01,1.269625780138952820e+01,1.269608075516653223e+01,1.269594489427264961e+01,1.269614788581671938e+01,1.269674245128750556e+01,1.269551757262861358e+01,1.283208184289932241e+01,1.290596688604354902e+01,1.268230571441650412e+01,1.283290805721282979e+01,1.266954207148551959e+01,1.251343685722351040e+01,1.277062550015449638e+01,1.262465499344280317e+01,1.262477051464614419e+01,1.262449308686537108e+01,1.262414232379575019e+01,1.262438328773767537e+01,1.262497236334056971e+01,1.262371106058232328e+01,1.591571356997013140e+02,1.591545952998161511e+02,1.592486174996852810e+02,1.593877658996105140e+02,1.593753210998535224e+02,1.592413736604157464e+02,1.594123344996452261e+02,1.592926764918884714e+02,1.592924364079308361e+02,1.592927776888971891e+02,1.592928604167026947e+02,1.592929802759223037e+02,1.592928629779127050e+02,1.592931514876162566e+02,1.592927156311901342e+02,1.592924942729962083e+02,1.592927976585468457e+02,1.592928604167026947e+02,1.592929086446017664e+02,1.592928587026143532e+02,1.592931676618023289e+02,8.001023530960083008e-02,-1.226041555404663086e+00,9.103568643331527710e-02,6.300815939903259277e-01,9.793159365653991699e-02,2.985375404357910156e+00,1.039473265409469604e-01,-1.922100424766540527e+00,8.816533535718917847e-02,0.000000000000000000e+00,8.873362094163894653e-02,7.197579145431518555e-01,9.998250007629394531e-02,3.062061548233032227e+00,9.250715374946594238e-02,2.956641912460327148e+00,9.759793430566787720e-02,6.636834740638732910e-01,1.020325943827629089e-01,1.949380874633789062e+00,9.570038318634033203e-02,-1.283432841300964355e+00,9.174607694149017334e-02,-9.296344076481499741e-12,9.703715890645980835e-02,1.313456296920776367e+00,9.667117893695831299e-02,-1.256229758262634277e+00
